,mean_fit_time,mean_score_time,mean_test_f1,mean_test_precision,mean_test_recall,param_LR__class_weight,param_LR__penalty,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,rank_test_f1,rank_test_precision,rank_test_recall,split0_test_f1,split0_test_precision,split0_test_recall,split1_test_f1,split1_test_precision,split1_test_recall,split2_test_f1,split2_test_precision,split2_test_recall,split3_test_f1,split3_test_precision,split3_test_recall,split4_test_f1,split4_test_precision,split4_test_recall,std_fit_time,std_score_time,std_test_f1,std_test_precision,std_test_recall
43,0.002998161315917969,0.0033981800079345703,0.0,0.0,0.0,,,entropy,10,0.2,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1629798797182086e-07,0.0004894925855560162,0.0,0.0,0.0
44,0.003197765350341797,0.003597879409790039,0.0,0.0,0.0,,,entropy,10,0.2,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039882702670081277,0.0004895123407220159,0.0,0.0,0.0
45,0.003793001174926758,0.0035983562469482423,0.0,0.0,0.0,,,entropy,5,0.05,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039721368160422705,0.000489901498478309,0.0,0.0,0.0
46,0.0027982234954833985,0.0035981655120849608,0.0,0.0,0.0,,,entropy,10,0.2,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039978035874948246,0.000799393758754171,0.0,0.0,0.0
47,0.0025985240936279297,0.003798103332519531,0.0,0.0,0.0,,,entropy,10,0.2,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004892980105454779,0.0007476528166187969,0.0,0.0,0.0
48,0.003197765350341797,0.0037982940673828127,0.0,0.0,0.0,,,entropy,10,0.1,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039966141616472626,0.0003997330589933302,0.0,0.0,0.0
49,0.003398227691650391,0.003997611999511719,0.0,0.0,0.0,,,entropy,5,0.1,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004891617294495371,0.0006318066506962751,0.0,0.0,0.0
50,0.0033976078033447266,0.003998279571533203,0.0,0.0,0.0,,,entropy,5,0.1,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897655849352351,7.539457464619588e-07,0.0,0.0,0.0
51,0.0033976554870605467,0.0037981510162353516,0.0,0.0,0.0,,,entropy,5,0.1,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004898237241551067,0.00039966147305629747,0.0,0.0,0.0
52,0.003997993469238281,0.003797578811645508,0.0,0.0,0.0,,,entropy,5,0.1,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000632183942702533,0.00039937539952046753,0.0,0.0,0.0
53,0.002798318862915039,0.0039978504180908205,0.0,0.0,0.0,,,entropy,5,0.2,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039970887229933425,0.0006319573678595446,0.0,0.0,0.0
54,0.002798604965209961,0.0037976741790771485,0.0,0.0,0.0,,,entropy,5,0.2,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039985200869897233,0.0003995419829027276,0.0,0.0,0.0
55,0.002598428726196289,0.00379796028137207,0.0,0.0,0.0,,,entropy,5,0.2,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004895120852523501,0.00039956573583863455,0.0,0.0,0.0
56,0.002798128128051758,0.0035981178283691407,0.0,0.0,0.0,,,entropy,5,0.2,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000747512648276864,0.0004893174018269891,0.0,0.0,0.0
57,0.0033976554870605467,0.003798246383666992,0.0,0.0,0.0,,,entropy,10,0.1,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",37,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897262799526149,0.00039982799980422667,0.0,0.0,0.0
